DateTime,AddedIPs,RemovedIPs
1583920814,24,10
1583922732,13,15
1583924656,9,16
1583926571,29,13
1583928490,29,11
1583930410,31,2
1583932330,28,15
1583934275,35,17
1583936174,29,25
1583938091,29,34
1583940009,34,39
1583941930,24,30
1583943876,30,0
1583947686,38,41
1583949608,29,37
1583953700,20,65
1583955650,31,27
1583959449,39,56
1583961372,33,26
1583963289,33,20
1583965236,30,21
1583967126,24,25
1583969050,36,33
1583970988,30,26
1583972886,37,19
1583974806,28,22
1583976774,22,0
1583978893,25,0
1583980811,25,26
1583982730,23,37
1583986568,30,63
1583988489,42,24
1583990407,31,19
1583992327,24,35
1583994248,38,24
1583996167,19,22
1583998086,29,21
1584000010,21,23
1584002896,22,22
1584006017,17,45
1584007933,19,17
1584009846,12,10
1584011775,16,15
1584013717,17,31
1584015607,36,30
1584017524,22,33
1584019466,26,29
1584021366,38,34
1584023284,32,33
1584025226,29,30
1584027130,27,27
1584029318,15,27
1584031208,15,31
1584033129,23,0
1584035045,35,34
1584036998,32,27
1584038889,26,0
1584040808,32,23
1584042725,27,30
1584044675,27,0
1584046566,25,35
1584050434,30,66
1584052330,36,25
1584054252,27,27
1584056168,34,38
1584060010,45,63
1584061930,29,26
1584063850,31,21
1584065770,35,27
1584067689,26,29
1584069606,29,25
1584071548,28,0
1584073450,26,29
1584075364,24,37
1584077284,26,28
1584079208,27,25
1584081156,25,38
1584083297,27,14
1584085210,24,27
1584087136,29,24
1584090970,16,21
1584092890,20,17
1584094806,13,16
1584098646,20,20
1584100566,10,17
1584102485,31,37
1584104408,24,17
1584106331,22,24
1584108249,25,36
1584110167,22,34
1584112106,20,26
1584114015,13,25
1584115934,35,17
1584117852,27,17
1584119773,27,29
1584121694,25,25
1584123605,41,27
1584125528,19,29
1584127450,38,33
1584129367,24,28
1584133211,29,54
1584135139,23,0
1584137322,23,36
1584139209,19,29
1584143050,31,60
1584144972,27,0
1584146890,29,41
1584148812,34,27
1584150726,17,31
1584152648,35,35
1584154567,24,27
1584156484,31,34
1584158411,28,34
1584160329,35,31
1584162495,35,19
1584164412,18,25
1584166331,36,30
1584168261,31,29
1584170170,24,28
1584172120,18,26
1584174008,24,34
1584175929,23,0
1584177846,12,22
1584179769,11,20
1584181685,18,12
1584183617,24,0
1584185528,25,17
1584187703,25,12
1584189612,20,30
1584191535,24,23
1584193451,29,23
1584197531,24,45
1584199446,26,18
1584201366,19,12
1584203287,22,31
1584205225,18,27
1584207130,27,22
1584209060,20,31
1584210969,15,36
1584212888,12,19
1584214808,23,27
1584216730,18,23
1584218647,20,0
1584220680,24,37
1584222484,24,20
1584224406,27,22
1584226355,27,20
1584228248,38,0
1584230164,30,31
1584232085,30,23
1584234012,30,22
1584235930,28,33
1584238097,26,19
1584240008,21,35
1584241938,25,27
1584243852,22,26
1584245771,26,23
1584247695,35,28
1584249607,28,34
1584251526,29,19
1584253446,19,30
1584255371,19,33
1584257306,26,22
1584259213,19,20
1584261150,16,23
1584263051,26,23
1584264968,12,13
1584266906,11,13
1584268809,16,16
1584270735,23,26
1584272669,21,30
1584274582,8,31
1584276513,28,16
1584278429,30,24
1584280325,20,29
1584282246,19,0
1584284181,19,24
1584286087,19,29
1584288008,11,14
1584289950,37,14
1584291853,32,18
1584294015,32,28
1584295934,16,25
1584297863,20,13
1584299773,29,16
1584301691,21,29
1584303623,24,19
1584305524,22,18
1584307463,23,23
1584309364,18,24
1584311287,23,23
1584313229,12,26
1584315131,23,38
1584317313,23,33
1584323065,31,88
1584324969,29,29
1584326906,31,29
1584328804,32,26
1584330725,41,21
1584332666,28,21
1584334566,18,35
1584336487,23,22
1584338413,25,30
1584341292,22,14
1584343223,15,18
1584345125,15,28
1584348979,19,39
1584350883,11,30
1584352870,12,13
1584354746,16,13
1584356914,10,19
1584358809,18,27
1584360754,11,24
1584362647,15,11
1584364595,18,29
1584366489,30,30
1584368421,28,20
1584370348,25,21
1584372247,30,18
1584374181,20,18
1584378015,32,52
1584379947,27,27
1584381853,27,33
1584383771,20,19
1584385690,23,23
1584387611,28,25
1584389545,31,21
1584391449,33,22
1584393378,36,26
1584395289,41,24
1584397221,37,21
1584399125,23,23
1584401050,44,16
1584402980,27,28
1584404886,19,29
1584406808,27,0
1584408744,35,0
1584410652,31,34
1584412583,30,29
1584414493,39,28
1584416407,55,32
1584418342,53,38
1584420251,33,30
1584422432,35,26
1584426250,24,49
1584428184,35,30
1584430084,25,21
1584432023,29,18
1584433929,32,0
1584436101,32,16
1584438010,19,9
1584439943,17,13
1584441853,12,14
1584444016,22,12
1584445928,13,19
1584447848,13,8
1584449781,17,13
1584451693,13,15
1584455550,22,62
1584457452,31,29
1584459370,16,27
1584461305,11,22
1584463457,14,0
1584465376,25,24
1584467323,32,27
1584471152,43,56
1584474965,37,53
1584476884,28,25
1584478823,36,35
1584480729,50,30
1584482652,46,41
1584484583,48,35
1584486757,32,23
1584488654,28,46
1584490566,33,21
1584492505,36,25
1584494408,36,23
1584496334,43,35
1584498262,32,32
1584502351,37,73
1584504254,41,54
1584506184,30,52
1584508094,36,40
1584510007,20,28
1584511952,27,0
1584513847,21,29
1584515774,28,36
1584519613,27,50
1584521530,29,35
1584523467,18,35
1584525383,12,18
1584527292,25,22
1584529229,26,10
1584531134,30,23
1584533049,33,21
1584534988,19,20
1584536891,21,16
1584538812,12,17
1584540743,26,0
1584542654,30,28
1584544565,14,33
1584546508,16,20
1584548456,13,15
1584550351,28,13
1584552247,37,32
1584554187,52,31
1584556089,42,0
1584558020,25,48
1584559943,45,0
1584564015,45,67
1584565936,46,35
1584567864,43,51
1584569767,50,46
1584571685,34,49
1584573621,48,31
1584575528,42,28
1584579380,39,74
1584581287,41,38
1584583213,48,42
1584585142,61,34
1584587309,36,0
1584589218,39,34
1584591132,31,39
1584593065,30,32
1584594974,32,37
1584596891,27,23
1584598849,39,26
1584600727,37,31
1584602646,25,26
1584604581,29,0
1584606486,25,28
1584608415,32,29
1584610342,31,14
1584612507,42,11
1584614408,17,21
1584616331,7,25
1584618263,18,28
1584620188,13,29
1584622093,26,19
1584624017,35,18
1584625929,41,14
1584627848,28,25
1584629779,52,29
1584633614,44,27
1584635544,43,8
1584637708,42,29
1584639611,56,33
1584641535,36,52
1584643458,30,46
1584645375,31,24
1584647294,39,46
1584649218,49,0
1584651126,54,47
1584653073,49,41
1584654976,30,29
1584656895,26,47
1584658810,32,38
1584660739,48,42
1584662656,44,42
1584664568,22,0
1584666508,22,37
1584668407,55,44
1584670329,40,44
1584672258,33,62
1584674179,34,43
1584676093,27,37
1584679929,44,59
1584681847,23,31
1584683768,39,21
1584685696,25,39
1584689542,44,63
1584691455,43,28
1584693381,35,27
1584695297,40,36
1584697211,33,28
1584699387,17,30
1584703207,19,30
1584705138,12,13
1584707048,14,11
1584708966,11,26
1584712814,42,75
1584714741,46,24
1584716656,13,48
1584718581,15,0
1584720736,16,51
1584722650,12,39
1584724570,26,45
1584726495,50,58
1584728417,47,38
1584730331,45,34
1584732248,30,34
1584734179,40,42
1584736085,44,51
1584738006,25,51
1584739938,22,45
1584741858,23,31
1584743769,52,30
1584747607,49,84
1584749784,48,49
1584751690,22,22
1584753619,41,30
1584755524,49,52
1584757449,37,35
1584759376,29,37
1584761289,24,44
1584763218,53,31
1584765141,60,0
1584767307,58,47
1584769209,37,25
1584771138,31,43
1584773058,24,29
1584774979,27,0
1584776893,25,45
1584778825,33,31
1584780977,24,33
1584782886,10,40
1584784808,17,31
1584786744,18,24
1584788907,18,0
1584790807,20,19
1584792732,21,14
1584794660,29,10
1584796573,39,12
1584798490,38,0
1584800415,30,41
1584802325,39,39
1584804251,13,10
1584806210,33,13
1584808084,39,15
1584810015,35,10
1584811941,41,26
1584815771,45,93
1584817698,44,52
1584819610,37,27
1584821533,29,36
1584823457,34,37
1584825377,39,29
1584827291,40,17
1584829208,35,30
1584831129,34,50
1584833056,35,0
1584834966,19,50
1584836888,36,45
1584838827,33,16
1584840733,31,36
1584842897,28,48
1584844809,30,26
1584846743,24,28
1584848647,34,28
1584850824,32,53
1584852740,47,62
1584854667,24,58
1584856570,34,44
1584858500,34,34
1584862334,33,44
1584864508,28,21
1584866410,30,26
1584870260,16,28
1584872429,23,18
1584874330,34,16
1584876252,20,18
1584878177,35,22
1584880087,26,22
1584882022,27,25
1584883931,36,38
1584885853,41,35
1584887779,34,34
1584889694,35,40
1584891609,23,11
1584893589,17,33
1584895451,12,30
1584897369,12,36
1584899292,18,41
1584901222,36,0
1584903140,46,41
1584905078,28,49
1584906977,33,35
1584908887,36,29
1584910811,38,31
1584912740,34,33
1584914652,24,31
1584916583,36,31
1584918489,32,34
1584922344,34,52
1584924248,36,33
1584928330,40,68
1584930257,31,30
1584932167,32,29
1584934090,30,28
1584936019,26,37
1584937931,26,34
1584939852,13,52
1584941780,34,22
1584943691,22,32
1584945624,19,36
1584949464,15,30
1584951373,19,24
1584957129,9,43
1584959049,11,32
1584960975,30,32
